customer_id,segment_name,Recency,Frequency,Monetary,ticket_count,return_rate,sessions_30d,campaign_clicks_30d,loyalty_tier
CUST02242,Dormant Customers,191,3,2407.42,1.0,0.3333333333333333,1,0,
CUST02243,Dormant Customers,194,4,2923.57,1.0,0.25,7,0,Silver
CUST02244,Discount Sensitive,38,5,2694.23,,0.0,5,1,Silver
CUST02245,High Value But Unhappy,144,8,4970.59,2.0,0.125,7,1,Silver
CUST02246,Discount Sensitive,214,3,2005.87,1.0,0.0,6,1,
CUST02247,Discount Sensitive,13,3,1825.17,,0.0,0,0,
CUST02248,Regular Customers,154,1,1245.24,,0.0,2,0,
CUST02249,Discount Sensitive,136,3,1584.17,1.0,0.0,10,0,Platinum
CUST02250,High Value But Unhappy,12,9,4855.7300000000005,3.0,0.3333333333333333,10,0,Silver
CUST02251,Dormant Customers,243,2,1716.8,,0.0,8,1,Silver
CUST02252,Discount Sensitive,123,4,2123.62,2.0,0.0,1,0,
CUST02253,High Value But Unhappy,54,9,7748.2699999999995,2.0,0.0,9,0,Gold
CUST02254,Discount Sensitive,152,1,321.87,1.0,0.0,4,0,Silver
CUST02255,Regular Customers,11,2,996.15,,0.0,11,0,
CUST02256,Discount Sensitive,33,5,2662.73,1.0,0.0,12,1,
CUST02257,Champions,121,5,4038.65,3.0,0.0,3,0,Silver
CUST02258,Dormant Customers,259,4,2233.67,1.0,0.0,8,1,
CUST02259,Discount Sensitive,1,3,1265.3000000000002,,0.0,17,1,Gold
CUST02260,Regular Customers,130,3,3309.0299999999997,1.0,0.0,7,1,Silver
CUST02261,Discount Sensitive,116,4,3277.19,2.0,0.0,4,1,
CUST02262,Discount Sensitive,158,3,2320.9,1.0,0.0,0,0,Silver
CUST02263,Loyal Customers,13,4,2761.95,,0.0,8,0,
CUST02264,Loyal Customers,21,4,3526.1000000000004,1.0,0.25,3,0,Gold
CUST02265,Discount Sensitive,92,1,280.88,,0.0,3,0,Silver
CUST02266,Regular Customers,10,2,1305.8899999999999,,0.0,2,3,
CUST02267,Regular Customers,48,3,3107.01,2.0,0.3333333333333333,5,1,
CUST02268,Dormant Customers,228,2,1421.47,,0.0,2,0,Gold
CUST02269,Discount Sensitive,9,5,4266.35,1.0,0.2,8,0,Gold
CUST02270,Loyal Customers,2,8,5044.09,1.0,0.0,14,1,
CUST02271,Regular Customers,57,3,2429.4,1.0,0.0,4,2,
CUST02272,High Value But Unhappy,4,12,9505.01,4.0,0.16666666666666666,13,2,
CUST02273,Discount Sensitive,224,2,1263.48,,0.0,8,1,
CUST02274,Discount Sensitive,131,2,897.32,1.0,0.0,7,1,
CUST02275,Loyal Customers,10,5,3201.3900000000003,,0.2,5,0,Silver
CUST02276,Discount Sensitive,21,3,3155.9300000000003,2.0,0.0,1,0,Gold
CUST02277,Dormant Customers,279,2,3384.3,,0.0,4,0,
CUST02278,Discount Sensitive,177,2,937.17,1.0,0.0,0,0,
CUST02279,Loyal Customers,8,5,3690.87,,0.0,0,0,
CUST02280,Discount Sensitive,206,1,1244.85,,0.0,8,1,
CUST02281,Dormant Customers,181,2,1698.6799999999998,,0.0,8,0,
CUST02282,Discount Sensitive,68,1,300.59,1.0,0.0,1,0,
CUST02283,Dormant Customers,193,4,1771.46,,0.0,1,0,
CUST02284,Champions,96,5,3144.28,1.0,0.2,11,2,Platinum
CUST02285,Regular Customers,7,3,2705.1,1.0,0.0,0,1,
CUST02286,Dormant Customers,303,2,2310.76,,0.0,2,1,
CUST02287,Loyal Customers,8,10,8976.35,1.0,0.1,0,1,
CUST02288,Discount Sensitive,34,6,5180.64,1.0,0.16666666666666666,1,0,Gold
CUST02289,Loyal Customers,29,5,4732.09,1.0,0.0,6,0,
CUST02290,High Value But Unhappy,54,6,6065.68,2.0,0.16666666666666666,6,0,
CUST02291,Discount Sensitive,275,6,3936.09,,0.0,3,0,Silver
CUST02292,Discount Sensitive,65,4,2077.06,1.0,0.25,2,0,
CUST02293,Dormant Customers,348,4,4413.400000000001,,0.0,4,0,
CUST02294,Discount Sensitive,28,4,2304.54,1.0,0.25,1,1,Silver
CUST02295,Discount Sensitive,27,3,1379.21,1.0,0.0,3,0,
CUST02296,Discount Sensitive,49,6,2765.41,2.0,0.0,11,1,
CUST02297,Regular Customers,88,1,389.45,,0.0,3,2,Silver
CUST02298,Discount Sensitive,161,6,4073.9900000000002,1.0,0.0,13,0,Gold
CUST02299,Regular Customers,42,3,2280.2299999999996,,0.0,7,1,
CUST02300,Loyal Customers,43,4,3926.96,,0.0,1,1,
CUST02301,Discount Sensitive,44,4,2621.46,,0.0,7,0,Gold
CUST02302,Discount Sensitive,140,3,1243.3400000000001,1.0,0.0,8,0,Silver
CUST02303,Regular Customers,8,3,1910.7800000000002,1.0,0.3333333333333333,12,0,
CUST02304,Discount Sensitive,97,6,2964.84,,0.0,6,2,Silver
CUST02305,Discount Sensitive,55,8,5659.8099999999995,,0.0,12,0,
CUST02306,Loyal Customers,15,5,4951.4,1.0,0.0,5,0,
CUST02307,Loyal Customers,25,4,2475.42,,0.25,4,0,
CUST02308,Discount Sensitive,177,3,2021.26,,0.0,0,0,
CUST02309,Dormant Customers,623,1,359.12,,0.0,1,1,
CUST02310,High Value But Unhappy,5,6,4707.25,2.0,0.0,8,2,
CUST02311,Discount Sensitive,261,6,2984.76,1.0,0.0,3,2,
CUST02312,High Value But Unhappy,266,7,4727.71,3.0,0.0,3,2,Silver
CUST02313,Discount Sensitive,57,2,2018.81,,0.0,3,0,Silver
CUST02314,Regular Customers,42,3,1293.85,,0.3333333333333333,16,1,
CUST02315,High Value But Unhappy,16,9,5693.16,3.0,0.0,12,0,
CUST02316,Discount Sensitive,11,3,1691.12,,0.0,7,0,
CUST02317,High Value But Unhappy,12,9,7346.72,2.0,0.0,9,1,
CUST02318,Loyal Customers,31,4,2331.4,,0.0,3,1,Silver
CUST02319,Discount Sensitive,8,2,1704.8600000000001,,0.0,6,1,Silver
CUST02320,Discount Sensitive,158,2,519.24,,0.0,3,2,
CUST02321,Discount Sensitive,233,6,4633.05,1.0,0.0,3,2,Silver
CUST02322,Discount Sensitive,8,5,3620.01,,0.0,6,2,Silver
CUST02323,Regular Customers,145,2,3391.66,1.0,0.5,4,0,Gold
CUST02324,Discount Sensitive,239,3,2455.75,1.0,0.0,2,0,
CUST02325,Discount Sensitive,50,6,2583.58,1.0,0.16666666666666666,12,0,Silver
CUST02326,Regular Customers,42,2,1457.13,,0.0,4,3,
CUST02327,Discount Sensitive,221,3,1354.68,1.0,0.0,9,1,
CUST02328,Regular Customers,47,2,1174.58,,0.0,1,0,Gold
CUST02329,Loyal Customers,44,7,5595.5599999999995,1.0,0.0,7,3,Silver
CUST02330,High Value But Unhappy,49,7,6338.45,4.0,0.14285714285714285,4,0,Platinum
CUST02331,Discount Sensitive,14,10,10588.12,1.0,0.1,7,0,Silver
CUST02332,Loyal Customers,31,5,5182.45,1.0,0.2,4,0,Gold
CUST02333,Regular Customers,17,2,1836.35,,0.0,3,3,
CUST02334,Discount Sensitive,6,2,2073.62,,0.0,11,0,Silver
CUST02335,Loyal Customers,13,7,5104.16,,0.14285714285714285,7,1,
CUST02336,Discount Sensitive,40,4,2489.16,,0.0,13,2,
CUST02337,Regular Customers,59,2,3092.29,,0.0,21,2,
CUST02338,Discount Sensitive,32,5,4325.69,1.0,0.2,16,2,Gold
CUST02339,Loyal Customers,49,6,3471.3100000000004,2.0,0.3333333333333333,8,2,Silver
CUST02340,High Value But Unhappy,30,9,7504.88,3.0,0.0,8,0,Gold
CUST02341,Loyal Customers,18,4,3924.35,,0.0,2,0,
CUST02342,Loyal Customers,18,4,2753.79,1.0,0.0,5,0,Silver
CUST02343,Regular Customers,19,3,2412.08,,0.3333333333333333,7,2,Silver
CUST02344,Discount Sensitive,80,1,536.58,,0.0,2,2,Silver
CUST02345,Loyal Customers,56,6,4144.54,,0.16666666666666666,1,0,
CUST02346,Discount Sensitive,4,4,1896.6000000000001,2.0,0.25,6,0,
CUST02347,Regular Customers,44,2,1433.49,,0.0,3,2,
CUST02348,Discount Sensitive,48,5,6333.1900000000005,,0.0,6,1,
CUST02349,Loyal Customers,7,4,2255.81,,0.0,9,1,
CUST02350,Loyal Customers,52,4,4127.55,,0.0,1,1,
CUST02351,Dormant Customers,300,1,1592.34,,0.0,1,0,
CUST02352,Loyal Customers,3,6,3347.93,,0.0,3,0,
CUST02353,Discount Sensitive,38,6,4437.26,1.0,0.0,6,1,
CUST02354,Loyal Customers,10,4,2537.79,,0.0,0,0,
CUST02355,High Value But Unhappy,39,10,5047.05,3.0,0.0,0,0,
CUST02356,Loyal Customers,25,4,2105.75,,0.0,13,1,Silver
CUST02357,High Value But Unhappy,50,9,8878.33,2.0,0.0,5,1,Gold
CUST02358,Discount Sensitive,133,3,2849.58,3.0,0.0,1,1,Silver
CUST02359,Loyal Customers,41,7,4573.04,,0.0,17,0,Gold
CUST02360,Discount Sensitive,100,2,830.9399999999999,,0.0,5,1,
CUST02361,Discount Sensitive,104,1,430.86,,0.0,2,0,Silver
CUST02362,Discount Sensitive,28,3,2557.13,,0.3333333333333333,4,1,Platinum
CUST02363,Regular Customers,58,3,2634.29,1.0,0.3333333333333333,5,0,
CUST02364,Discount Sensitive,23,3,1775.96,1.0,0.0,1,0,
CUST02365,Discount Sensitive,45,6,4612.96,,0.0,17,1,
CUST02366,Discount Sensitive,10,7,3826.58,,0.0,4,0,
CUST02367,Discount Sensitive,4,6,3779.01,1.0,0.0,5,4,Platinum
CUST02368,Discount Sensitive,218,4,4203.85,3.0,0.25,2,0,Silver
CUST02369,Regular Customers,36,2,1855.0600000000002,,0.0,14,2,
CUST02370,Regular Customers,60,4,2668.98,1.0,0.0,4,0,
CUST02371,Discount Sensitive,27,5,4252.84,2.0,0.0,4,0,Silver
CUST02372,Loyal Customers,10,7,4394.02,1.0,0.0,15,0,
CUST02373,Discount Sensitive,9,5,4613.639999999999,1.0,0.0,2,0,Gold
CUST02374,Discount Sensitive,18,2,487.17999999999995,,0.0,2,2,
CUST02375,Regular Customers,49,3,2133.06,,0.0,2,1,
CUST02376,Loyal Customers,2,4,2698.72,,0.0,1,0,
CUST02377,Discount Sensitive,22,3,2717.8,,0.0,9,3,
CUST02378,Regular Customers,3,3,1902.87,,0.0,13,0,Platinum
CUST02379,Discount Sensitive,173,1,588.32,,0.0,11,0,
CUST02380,Discount Sensitive,197,1,331.92,,0.0,0,0,
CUST02381,Discount Sensitive,8,2,1812.44,1.0,0.0,8,0,
CUST02382,Loyal Customers,51,8,7796.56,1.0,0.125,4,2,Silver
CUST02383,Regular Customers,169,4,1842.06,2.0,0.0,7,3,
CUST02384,Discount Sensitive,35,6,4541.12,1.0,0.16666666666666666,7,0,Silver
CUST02385,Discount Sensitive,17,2,1486.67,,0.5,1,2,Silver
CUST02386,Loyal Customers,49,4,3240.48,,0.0,7,1,
CUST02387,Discount Sensitive,58,3,1627.86,1.0,0.0,9,2,
CUST02388,Discount Sensitive,52,3,3793.5699999999997,,0.0,5,0,Silver
CUST02389,Dormant Customers,186,4,1987.76,2.0,0.25,1,0,
CUST02390,Discount Sensitive,343,3,2336.76,,0.0,2,0,Silver
CUST02391,Discount Sensitive,113,1,767.26,1.0,0.0,1,0,
CUST02392,Discount Sensitive,157,3,1858.71,,0.0,2,1,
CUST02393,High Value But Unhappy,44,7,7175.28,2.0,0.14285714285714285,0,0,
CUST02394,High Value But Unhappy,46,6,5372.97,2.0,0.0,5,4,Silver
CUST02395,Discount Sensitive,425,4,1428.0,4.0,0.5,1,0,
CUST02396,Regular Customers,175,1,553.88,1.0,0.0,1,0,
CUST02397,Regular Customers,18,2,2259.7799999999997,,0.0,12,1,Silver
CUST02398,High Value But Unhappy,60,8,4519.78,2.0,0.125,4,0,
CUST02399,Discount Sensitive,337,4,2579.22,,0.0,1,1,
CUST02400,Regular Customers,171,2,1017.49,,0.0,1,0,
